#parent	child
00541 O-Antigen nucleotide sugar biosynthesis	K24310
00541 O-Antigen nucleotide sugar biosynthesis	K24311
00541 O-Antigen nucleotide sugar biosynthesis	K24312
00541 O-Antigen nucleotide sugar biosynthesis	K24326
00541 O-Antigen nucleotide sugar biosynthesis	K24327
00942 Anthocyanin biosynthesis	K12931
00942 Anthocyanin biosynthesis	K12932
00942 Anthocyanin biosynthesis	K21383
00942 Anthocyanin biosynthesis	K12934
00942 Anthocyanin biosynthesis	K12935
00942 Anthocyanin biosynthesis	K17194
00942 Anthocyanin biosynthesis	K12936
00942 Anthocyanin biosynthesis	K12938
00603 Glycosphingolipid biosynthesis - globo and isoglobo series	K07406
00603 Glycosphingolipid biosynthesis - globo and isoglobo series	K07407
00500 Starch and sucrose metabolism	K01222
00500 Starch and sucrose metabolism	K01223
00500 Starch and sucrose metabolism	K01193
00500 Starch and sucrose metabolism	K01187
00500 Starch and sucrose metabolism	K12317
00500 Starch and sucrose metabolism	K01182
00500 Starch and sucrose metabolism	K00696
00500 Starch and sucrose metabolism	K07024
00500 Starch and sucrose metabolism	K20811
00500 Starch and sucrose metabolism	K18775
00500 Starch and sucrose metabolism	K01212
00500 Starch and sucrose metabolism	K05341
00500 Starch and sucrose metabolism	K00690
00500 Starch and sucrose metabolism	K01210
00500 Starch and sucrose metabolism	K19357
00500 Starch and sucrose metabolism	K01225
00500 Starch and sucrose metabolism	K00702
00500 Starch and sucrose metabolism	K20812
00500 Starch and sucrose metabolism	K16149
00500 Starch and sucrose metabolism	K01196
00500 Starch and sucrose metabolism	K02438
00500 Starch and sucrose metabolism	K01200
00500 Starch and sucrose metabolism	K07405
00500 Starch and sucrose metabolism	K05343
00500 Starch and sucrose metabolism	K01177
00500 Starch and sucrose metabolism	K05992
00500 Starch and sucrose metabolism	K01208
00500 Starch and sucrose metabolism	K01178
00500 Starch and sucrose metabolism	K21574
00500 Starch and sucrose metabolism	K05988
00500 Starch and sucrose metabolism	K00705
00500 Starch and sucrose metabolism	K22451
00500 Starch and sucrose metabolism	K16146
00500 Starch and sucrose metabolism	K16147
00500 Starch and sucrose metabolism	K00691
00500 Starch and sucrose metabolism	K01838
00500 Starch and sucrose metabolism	K06896
00500 Starch and sucrose metabolism	K01232
00500 Starch and sucrose metabolism	K00701
00500 Starch and sucrose metabolism	K01214
00500 Starch and sucrose metabolism	K06044
00500 Starch and sucrose metabolism	K01236
00500 Starch and sucrose metabolism	K13057
00500 Starch and sucrose metabolism	K01087
00500 Starch and sucrose metabolism	K22337
00500 Starch and sucrose metabolism	K22934
00500 Starch and sucrose metabolism	K05342
00500 Starch and sucrose metabolism	K01226
00500 Starch and sucrose metabolism	K11809
00510 N-Glycan biosynthesis	K12345
00510 N-Glycan biosynthesis	K00902
00510 N-Glycan biosynthesis	K09659
00510 N-Glycan biosynthesis	K07252
00999 Biosynthesis of various plant secondary metabolites	K01188
00999 Biosynthesis of various plant secondary metabolites	K05349
00999 Biosynthesis of various plant secondary metabolites	K05350
00999 Biosynthesis of various plant secondary metabolites	K00789
00999 Biosynthesis of various plant secondary metabolites	K05953
00999 Biosynthesis of various plant secondary metabolites	K14329
00999 Biosynthesis of various plant secondary metabolites	K13830
00999 Biosynthesis of various plant secondary metabolites	K13832
00999 Biosynthesis of various plant secondary metabolites	K00014
00999 Biosynthesis of various plant secondary metabolites	K15817
00999 Biosynthesis of various plant secondary metabolites	K13222
00999 Biosynthesis of various plant secondary metabolites	K13227
00999 Biosynthesis of various plant secondary metabolites	K13229
00999 Biosynthesis of various plant secondary metabolites	K13230
00999 Biosynthesis of various plant secondary metabolites	K22458
00999 Biosynthesis of various plant secondary metabolites	K21354
00999 Biosynthesis of various plant secondary metabolites	K20503
00999 Biosynthesis of various plant secondary metabolites	K20508
00999 Biosynthesis of various plant secondary metabolites	K20502
00999 Biosynthesis of various plant secondary metabolites	K20501
00999 Biosynthesis of various plant secondary metabolites	K22374
00999 Biosynthesis of various plant secondary metabolites	K18054
00999 Biosynthesis of various plant secondary metabolites	K21937
00999 Biosynthesis of various plant secondary metabolites	K23378
00999 Biosynthesis of various plant secondary metabolites	K06892
00999 Biosynthesis of various plant secondary metabolites	K21588
00999 Biosynthesis of various plant secondary metabolites	K23145
00999 Biosynthesis of various plant secondary metabolites	K21550
00999 Biosynthesis of various plant secondary metabolites	K21568
00999 Biosynthesis of various plant secondary metabolites	K19650
00999 Biosynthesis of various plant secondary metabolites	K21203
00999 Biosynthesis of various plant secondary metabolites	K21204
00999 Biosynthesis of various plant secondary metabolites	K21202
09110 Biosynthesis of other secondary metabolites	00524 Neomycin, kanamycin and gentamicin biosynthesis
09110 Biosynthesis of other secondary metabolites	00521 Streptomycin biosynthesis
09110 Biosynthesis of other secondary metabolites	00999 Biosynthesis of various plant secondary metabolites
09110 Biosynthesis of other secondary metabolites	00525 Acarbose and validamycin biosynthesis
09110 Biosynthesis of other secondary metabolites	00966 Glucosinolate biosynthesis
09110 Biosynthesis of other secondary metabolites	00261 Monobactam biosynthesis
09110 Biosynthesis of other secondary metabolites	00998 Biosynthesis of various antibiotics
09110 Biosynthesis of other secondary metabolites	00232 Caffeine metabolism
09110 Biosynthesis of other secondary metabolites	00950 Isoquinoline alkaloid biosynthesis
09110 Biosynthesis of other secondary metabolites	00960 Tropane, piperidine and pyridine alkaloid biosynthesis
09110 Biosynthesis of other secondary metabolites	00332 Carbapenem biosynthesis
09110 Biosynthesis of other secondary metabolites	00940 Phenylpropanoid biosynthesis
09110 Biosynthesis of other secondary metabolites	00901 Indole alkaloid biosynthesis
09110 Biosynthesis of other secondary metabolites	00997 Biosynthesis of various other secondary metabolites
09110 Biosynthesis of other secondary metabolites	00401 Novobiocin biosynthesis
09110 Biosynthesis of other secondary metabolites	00996 Biosynthesis of various alkaloids
09110 Biosynthesis of other secondary metabolites	00404 Staurosporine biosynthesis
09110 Biosynthesis of other secondary metabolites	00941 Flavonoid biosynthesis
09110 Biosynthesis of other secondary metabolites	00945 Stilbenoid, diarylheptanoid and gingerol biosynthesis
09110 Biosynthesis of other secondary metabolites	00943 Isoflavonoid biosynthesis
09110 Biosynthesis of other secondary metabolites	00944 Flavone and flavonol biosynthesis
09110 Biosynthesis of other secondary metabolites	00942 Anthocyanin biosynthesis
09110 Biosynthesis of other secondary metabolites	00403 Indole diterpene alkaloid biosynthesis
09110 Biosynthesis of other secondary metabolites	00965 Betalain biosynthesis
09110 Biosynthesis of other secondary metabolites	00311 Penicillin and cephalosporin biosynthesis
09110 Biosynthesis of other secondary metabolites	00331 Clavulanic acid biosynthesis
09110 Biosynthesis of other secondary metabolites	00405 Phenazine biosynthesis
09110 Biosynthesis of other secondary metabolites	00333 Prodigiosin biosynthesis
09110 Biosynthesis of other secondary metabolites	00254 Aflatoxin biosynthesis
00524 Neomycin, kanamycin and gentamicin biosynthesis	K00845
00524 Neomycin, kanamycin and gentamicin biosynthesis	K25026
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13546
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13548
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13549
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13550
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13551
00524 Neomycin, kanamycin and gentamicin biosynthesis	K17078
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13552
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20565
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20566
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20567
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20568
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13554
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13555
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13556
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13557
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13558
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13559
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13560
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13561
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13562
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13563
00524 Neomycin, kanamycin and gentamicin biosynthesis	K13564
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20569
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20570
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20571
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20572
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20573
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20574
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20152
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20575
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20576
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20577
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20578
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20579
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20580
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20581
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20582
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20583
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20584
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20585
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20586
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20587
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20588
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20589
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20590
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20591
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20592
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20593
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20594
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20595
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20596
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20597
00524 Neomycin, kanamycin and gentamicin biosynthesis	K20598
00521 Streptomycin biosynthesis	K01835
00521 Streptomycin biosynthesis	K15778
00521 Streptomycin biosynthesis	K01858
00521 Streptomycin biosynthesis	K00010
00521 Streptomycin biosynthesis	K01790
00521 Streptomycin biosynthesis	K23987
00521 Streptomycin biosynthesis	K00067
00521 Streptomycin biosynthesis	K04339
00521 Streptomycin biosynthesis	K04340
00521 Streptomycin biosynthesis	K04341
00521 Streptomycin biosynthesis	K04342
00525 Acarbose and validamycin biosynthesis	K23144
00525 Acarbose and validamycin biosynthesis	K00973
00525 Acarbose and validamycin biosynthesis	K01710
00525 Acarbose and validamycin biosynthesis	K19969
00525 Acarbose and validamycin biosynthesis	K19979
00525 Acarbose and validamycin biosynthesis	K19974
00525 Acarbose and validamycin biosynthesis	K20424
00525 Acarbose and validamycin biosynthesis	K20425
00525 Acarbose and validamycin biosynthesis	K20426
00525 Acarbose and validamycin biosynthesis	K20427
00525 Acarbose and validamycin biosynthesis	K20428
00525 Acarbose and validamycin biosynthesis	K20430
00525 Acarbose and validamycin biosynthesis	K19978
00525 Acarbose and validamycin biosynthesis	K20431
00525 Acarbose and validamycin biosynthesis	K20432
00525 Acarbose and validamycin biosynthesis	K20433
00525 Acarbose and validamycin biosynthesis	K20434
00525 Acarbose and validamycin biosynthesis	K20435
00525 Acarbose and validamycin biosynthesis	K20436
00525 Acarbose and validamycin biosynthesis	K20437
00525 Acarbose and validamycin biosynthesis	K20438
00525 Acarbose and validamycin biosynthesis	K21036
00525 Acarbose and validamycin biosynthesis	K20439
00525 Acarbose and validamycin biosynthesis	K20440
00525 Acarbose and validamycin biosynthesis	K20441
00525 Acarbose and validamycin biosynthesis	K20442
00525 Acarbose and validamycin biosynthesis	K20443
00966 Glucosinolate biosynthesis	K01703
00966 Glucosinolate biosynthesis	K21359
00966 Glucosinolate biosynthesis	K21360
00966 Glucosinolate biosynthesis	K11821
00966 Glucosinolate biosynthesis	K15741
00966 Glucosinolate biosynthesis	K15742
00966 Glucosinolate biosynthesis	K22321
00261 Monobactam biosynthesis	K13811
00261 Monobactam biosynthesis	K00955
00261 Monobactam biosynthesis	K00956
00261 Monobactam biosynthesis	K00957
00261 Monobactam biosynthesis	K00958
00261 Monobactam biosynthesis	K00928
00261 Monobactam biosynthesis	K12524
00261 Monobactam biosynthesis	K12525
00261 Monobactam biosynthesis	K12526
00261 Monobactam biosynthesis	K00133
00261 Monobactam biosynthesis	K01714
00261 Monobactam biosynthesis	K00215
00261 Monobactam biosynthesis	K19107
00261 Monobactam biosynthesis	K19108
00261 Monobactam biosynthesis	K19109
00261 Monobactam biosynthesis	K19110
00261 Monobactam biosynthesis	K19111
00261 Monobactam biosynthesis	K19112
00261 Monobactam biosynthesis	K19113
00998 Biosynthesis of various antibiotics	K02078
00998 Biosynthesis of various antibiotics	K01841
00998 Biosynthesis of various antibiotics	K23999
00998 Biosynthesis of various antibiotics	K09459
00998 Biosynthesis of various antibiotics	K12901
00998 Biosynthesis of various antibiotics	K12904
00998 Biosynthesis of various antibiotics	K12250
00998 Biosynthesis of various antibiotics	K18652
00998 Biosynthesis of various antibiotics	K18653
00998 Biosynthesis of various antibiotics	K18654
00998 Biosynthesis of various antibiotics	K09460
00998 Biosynthesis of various antibiotics	K14245
00998 Biosynthesis of various antibiotics	K14246
00998 Biosynthesis of various antibiotics	K22798
00998 Biosynthesis of various antibiotics	K22799
00998 Biosynthesis of various antibiotics	K22800
00998 Biosynthesis of various antibiotics	K21272
00998 Biosynthesis of various antibiotics	K21271
00998 Biosynthesis of various antibiotics	K22801
00998 Biosynthesis of various antibiotics	K22802
00998 Biosynthesis of various antibiotics	K19546
00998 Biosynthesis of various antibiotics	K19547
00998 Biosynthesis of various antibiotics	K19550
00998 Biosynthesis of various antibiotics	K19549
00998 Biosynthesis of various antibiotics	K19548
00998 Biosynthesis of various antibiotics	K13037
00998 Biosynthesis of various antibiotics	K12628
00998 Biosynthesis of various antibiotics	K12629
00998 Biosynthesis of various antibiotics	K12630
00998 Biosynthesis of various antibiotics	K12631
00998 Biosynthesis of various antibiotics	K12632
00998 Biosynthesis of various antibiotics	K12633
00998 Biosynthesis of various antibiotics	K12634
00998 Biosynthesis of various antibiotics	K12635
00998 Biosynthesis of various antibiotics	K12636
00998 Biosynthesis of various antibiotics	K22113
00998 Biosynthesis of various antibiotics	K01957
00998 Biosynthesis of various antibiotics	K22114
00998 Biosynthesis of various antibiotics	K12902
00998 Biosynthesis of various antibiotics	K24000
00998 Biosynthesis of various antibiotics	K12903
00998 Biosynthesis of various antibiotics	K22392
00998 Biosynthesis of various antibiotics	K25562
00998 Biosynthesis of various antibiotics	K25597
00998 Biosynthesis of various antibiotics	K25563
00998 Biosynthesis of various antibiotics	K25594
00998 Biosynthesis of various antibiotics	K25598
00998 Biosynthesis of various antibiotics	K18056
00998 Biosynthesis of various antibiotics	K17747
00998 Biosynthesis of various antibiotics	K18091
00998 Biosynthesis of various antibiotics	K18057
00998 Biosynthesis of various antibiotics	K19835
00998 Biosynthesis of various antibiotics	K19834
00998 Biosynthesis of various antibiotics	K22598
00998 Biosynthesis of various antibiotics	K22269
00998 Biosynthesis of various antibiotics	K19741
00998 Biosynthesis of various antibiotics	K19723
00998 Biosynthesis of various antibiotics	K19726
00998 Biosynthesis of various antibiotics	K19725
00998 Biosynthesis of various antibiotics	K19724
00998 Biosynthesis of various antibiotics	K19727
00232 Caffeine metabolism	K00365
00232 Caffeine metabolism	K16838
00232 Caffeine metabolism	K12729
00232 Caffeine metabolism	K12730
00232 Caffeine metabolism	K12731
00232 Caffeine metabolism	K21722
00232 Caffeine metabolism	K21723
00232 Caffeine metabolism	K21724
00232 Caffeine metabolism	K21673
00232 Caffeine metabolism	K21674
00232 Caffeine metabolism	K21675
